anchor,layer_index,delta_type,n_families,mean_delta_norm,median_delta_norm,min_delta_norm,max_delta_norm,std_delta_norm
end_of_question_block,16,distractor_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,16,emotional_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,16,false_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,16,false_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,16,true_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,16,true_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,17,authority_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,17,distractor_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,17,emotional_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,17,false_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,17,false_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,17,true_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,17,true_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,18,authority_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,18,distractor_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,18,emotional_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,18,false_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,18,false_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,18,true_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,18,true_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,19,authority_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,19,distractor_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,19,emotional_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,19,false_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,19,false_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,19,true_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,19,true_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,20,authority_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,20,distractor_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,20,emotional_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,20,false_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,20,false_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,20,true_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,20,true_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,21,authority_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,21,distractor_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,21,emotional_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,21,false_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,21,false_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,21,true_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,21,true_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,22,authority_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,22,distractor_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,22,emotional_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,22,false_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,22,false_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,22,true_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,22,true_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,23,authority_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,23,distractor_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,23,emotional_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,23,false_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,23,false_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,23,true_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,23,true_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,24,authority_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,24,distractor_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,24,emotional_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,24,false_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,24,false_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,24,true_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,24,true_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,25,authority_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,25,distractor_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,25,emotional_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,25,false_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,25,false_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,25,true_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,25,true_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,26,authority_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,26,distractor_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,26,emotional_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,26,false_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,26,false_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,26,true_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,26,true_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,27,authority_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,27,distractor_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,27,emotional_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,27,false_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,27,false_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,27,true_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,27,true_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,28,authority_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,28,distractor_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,28,emotional_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,28,false_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,28,false_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,28,true_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,28,true_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,29,authority_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,29,distractor_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,29,emotional_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,29,false_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,29,false_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,29,true_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,29,true_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,30,authority_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,30,distractor_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,30,emotional_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,30,false_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,30,false_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,30,true_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,30,true_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,31,authority_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,31,distractor_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,31,emotional_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,31,false_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,31,false_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,31,true_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,31,true_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,32,authority_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,32,distractor_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,32,emotional_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,32,false_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,32,false_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,32,true_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,32,true_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,33,authority_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,33,distractor_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,33,emotional_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,33,false_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,33,false_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,33,true_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,33,true_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,34,authority_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,34,distractor_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,34,emotional_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,34,false_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,34,false_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,34,true_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,34,true_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,35,authority_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,35,distractor_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,35,emotional_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,35,false_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,35,false_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,35,true_belief_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,35,true_rationale_pressure_delta,80,0.0,0.0,0.0,0.0,0.0
end_of_user_message,0,authority_pressure_delta,80,1.0757284561351101,1.0719040135826796,0.9336173930905027,1.212144380329765,0.06432809359331135
end_of_user_message,0,distractor_delta,80,0.8401262757467238,0.8411651875010391,0.7714254891837486,0.895756235930411,0.029004369377835792
end_of_user_message,0,emotional_pressure_delta,80,0.9784669058283612,0.9761605030223817,0.9135298164762607,1.0672642071471425,0.027732822991726788
end_of_user_message,0,false_belief_pressure_delta,80,2.672441026487941,2.670587600596183,2.59957716781771,2.764919460314853,0.039904700142344596
end_of_user_message,0,false_rationale_pressure_delta,80,2.7067126616295054,2.710491190912467,2.6106963223650803,2.818804381290462,0.0484548845260587
end_of_user_message,0,true_belief_pressure_delta,80,2.672391289190475,2.6686544438856625,2.602412098650112,2.761060710238898,0.039660349827283455
end_of_user_message,0,true_rationale_pressure_delta,80,2.7211444040031574,2.71675532553346,2.625642282938991,2.8720360229719386,0.05260822686767302
end_of_user_message,1,authority_pressure_delta,80,1.6828584673065545,1.6894566056010576,1.5660910547847249,1.820731319842985,0.05923928425269264
end_of_user_message,1,distractor_delta,80,1.4116700973253282,1.4057125741150656,1.2746650293289468,1.5694368331932682,0.06844687562174799
end_of_user_message,1,emotional_pressure_delta,80,1.5745414944561689,1.574165238093916,1.5133767810692758,1.6775323974913243,0.0280813417154624
end_of_user_message,1,false_belief_pressure_delta,80,3.1561294269996125,3.1523571292047166,3.0688512588049495,3.230395774680688,0.037592202807634964
end_of_user_message,1,false_rationale_pressure_delta,80,3.2838962550660584,3.2857275656362135,3.1437135398244966,3.409341459643061,0.06941949379125337
end_of_user_message,1,true_belief_pressure_delta,80,3.1560479418987244,3.152930409085947,3.0710095853739263,3.2308857303451175,0.03775460921930995
end_of_user_message,1,true_rationale_pressure_delta,80,3.2945306099615124,3.2874416956485972,3.117211428456005,3.5211226029600238,0.0737052029347629
end_of_user_message,2,authority_pressure_delta,80,2.423867508483755,2.4207655189356805,2.268703658047152,2.558841580662425,0.06932060781572605
end_of_user_message,2,distractor_delta,80,2.0219524714268404,2.016533168973655,1.8809602122651505,2.275765442003129,0.08198617178580034
end_of_user_message,2,emotional_pressure_delta,80,2.4045675792238677,2.3994322293745856,2.3145781161075636,2.4814275693418995,0.04231439764407378
end_of_user_message,2,false_belief_pressure_delta,80,4.168876033668353,4.168590010709125,4.04198816830831,4.28421673240652,0.0558523662934857
end_of_user_message,2,false_rationale_pressure_delta,80,4.352362616333839,4.365008544709202,4.096271405692088,4.528690675131559,0.08911367131391858
end_of_user_message,2,true_belief_pressure_delta,80,4.168160613970861,4.162903906448331,4.021849906696873,4.292902884224001,0.05737136984499804
end_of_user_message,2,true_rationale_pressure_delta,80,4.341687608397911,4.3411913011281325,4.122661066765847,4.533507640175052,0.08349887058195109
end_of_user_message,3,authority_pressure_delta,80,3.6609824459541485,3.6605871635490397,3.414504204732821,3.862587013051387,0.0907583152486072
end_of_user_message,3,distractor_delta,80,2.651615541620167,2.6307924778256355,2.4407731614038672,2.9828105259265083,0.11990822031810441
end_of_user_message,3,emotional_pressure_delta,80,3.38841006446539,3.3866623383416936,3.212507705956226,3.5778005647464464,0.08350863994828073
end_of_user_message,3,false_belief_pressure_delta,80,5.415236485943283,5.416639883869934,5.208753516025185,5.658893506638777,0.09103954151303029
end_of_user_message,3,false_rationale_pressure_delta,80,5.5592962898690335,5.573237348267996,5.245914140691704,5.791702895637396,0.10820316676632642
end_of_user_message,3,true_belief_pressure_delta,80,5.414325160322675,5.414100661898214,5.189478762516277,5.697841048876047,0.09376579288422791
end_of_user_message,3,true_rationale_pressure_delta,80,5.552060544744921,5.536304130584002,5.221485833019381,5.833359164951682,0.10908578463201733
end_of_user_message,4,authority_pressure_delta,80,4.420933192622649,4.413938475339652,4.120585024665275,4.8615458170271655,0.15459545200110467
end_of_user_message,4,distractor_delta,80,3.318181335251194,3.302861687586635,3.0103077854563156,3.6160287809406055,0.1302266630743851
end_of_user_message,4,emotional_pressure_delta,80,4.1753561065454345,4.166402462263716,3.9295060786835,4.432831260734245,0.10995726865779146
end_of_user_message,4,false_belief_pressure_delta,80,6.62965842296484,6.631751877370776,6.35556690081784,6.96014445157667,0.11214631577920392
end_of_user_message,4,false_rationale_pressure_delta,80,6.745556977593479,6.760638258569653,6.374183405081846,7.3603867675277215,0.15614270254563747
end_of_user_message,4,true_belief_pressure_delta,80,6.628565758888146,6.630569767000237,6.266268205632926,7.033054195333686,0.11767881813406098
end_of_user_message,4,true_rationale_pressure_delta,80,6.72351274041854,6.729432711258758,6.360921786065089,7.06430000176485,0.13270684579358005
end_of_user_message,5,authority_pressure_delta,80,5.6941395977823595,5.701607221337167,5.3591548266399975,6.071884377765757,0.15889756680723807
end_of_user_message,5,distractor_delta,80,4.249578609602194,4.241243945358915,3.815525852101949,4.836015084114626,0.20385038770529687
end_of_user_message,5,emotional_pressure_delta,80,5.63671026942202,5.63865746978116,5.313901894972932,5.996273376871209,0.1459175020897957
end_of_user_message,5,false_belief_pressure_delta,80,8.782929969873777,8.787796956372802,8.488248499321674,9.083889742918684,0.136141509018381
end_of_user_message,5,false_rationale_pressure_delta,80,8.984650494520688,8.972463435995556,8.56257019654451,9.425745044624945,0.20924707349520072
end_of_user_message,5,true_belief_pressure_delta,80,8.779812340433656,8.7584433504524,8.399255114923099,9.076694122989561,0.13887627237285174
end_of_user_message,5,true_rationale_pressure_delta,80,8.9538825877451,8.937375642566684,8.580243011779473,9.517614389373872,0.192496374299634
end_of_user_message,6,authority_pressure_delta,80,8.691152372917411,8.690300218471428,8.244650186081854,9.216095969521742,0.21050404130575828
end_of_user_message,6,distractor_delta,80,6.2340065398639695,6.212940298475004,5.492095221679506,6.994464310076084,0.3586276177596474
end_of_user_message,6,emotional_pressure_delta,80,9.654534258646494,9.654667755394339,9.11756875878706,10.479055239101045,0.2587339193284636
end_of_user_message,6,false_belief_pressure_delta,80,13.438103488610977,13.422008850782316,12.946328251575773,13.875274895007843,0.23056269486601386
end_of_user_message,6,false_rationale_pressure_delta,80,13.49842224258436,13.506305728034619,12.781031347878915,14.230836528611967,0.2959366110649665
end_of_user_message,6,true_belief_pressure_delta,80,13.437023533495601,13.432595058152009,12.920376212467698,13.859461125836955,0.23187938689735757
end_of_user_message,6,true_rationale_pressure_delta,80,13.505806163171382,13.465774961144419,13.014369861735439,14.398784648430148,0.283806774000129
end_of_user_message,7,authority_pressure_delta,80,11.159384866289678,11.176418881343427,10.727409243530163,11.670468672927777,0.23767689407336584
end_of_user_message,7,distractor_delta,80,8.011692465506583,8.022680375380794,7.014402182720419,9.007254588849257,0.42116139575017103
end_of_user_message,7,emotional_pressure_delta,80,12.278301674429489,12.297681007614358,11.627793066731183,13.675059813775025,0.3438821312108971
end_of_user_message,7,false_belief_pressure_delta,80,15.580282521674018,15.59866665955701,14.955836972332797,16.043119163911648,0.2418088866055205
end_of_user_message,7,false_rationale_pressure_delta,80,16.28729386001691,16.290489891312987,15.461443350099108,17.159191122199083,0.3401645001941209
end_of_user_message,7,true_belief_pressure_delta,80,15.578409793588353,15.56326833225977,14.849667063396723,16.175229696900868,0.2604114490033008
end_of_user_message,7,true_rationale_pressure_delta,80,16.2265573038041,16.222296524249913,15.714864340951731,17.020953750894797,0.2791187024035171
end_of_user_message,8,authority_pressure_delta,80,15.08762936141014,15.078642051761385,14.301506067401732,16.049601709971896,0.36824276325920346
end_of_user_message,8,distractor_delta,80,9.377949971634806,9.274481259269074,8.236627397215123,10.664594259273901,0.5768178097953505
end_of_user_message,8,emotional_pressure_delta,80,18.64850363914919,18.611737593131735,17.644951387296448,20.00758513696876,0.40768637079288766
end_of_user_message,8,false_belief_pressure_delta,80,22.048121518722333,22.09929406541032,20.63750679503444,22.812347594427557,0.41984544000720914
end_of_user_message,8,false_rationale_pressure_delta,80,22.697098075705448,22.67084999992263,21.517162306042714,23.63247377687412,0.4230993280270296
end_of_user_message,8,true_belief_pressure_delta,80,22.050270478757934,22.04257071116279,20.48102754599956,22.979883961272595,0.44101680655999975
end_of_user_message,8,true_rationale_pressure_delta,80,22.642025310592892,22.64576887287604,21.38885378763857,23.560739378708995,0.3987371078543643
end_of_user_message,9,authority_pressure_delta,80,14.394117213882865,14.369300772832984,13.499944733072748,15.503031354909606,0.3762381602566293
end_of_user_message,9,distractor_delta,80,8.761347843658436,8.722189926729381,7.815739067446903,9.89703759625551,0.5000464089664379
end_of_user_message,9,emotional_pressure_delta,80,18.533992995255147,18.54001413353867,17.164405953450117,19.358038926596823,0.41347273721165406
end_of_user_message,9,false_belief_pressure_delta,80,20.747441251227134,20.79725582162071,19.310908565264377,21.50299190320073,0.42040508042445074
end_of_user_message,9,false_rationale_pressure_delta,80,21.326562059050467,21.309045506823594,20.008009800722096,22.24130195567415,0.40099911115916287
end_of_user_message,9,true_belief_pressure_delta,80,20.752436098191893,20.74296656969338,19.069954952200455,21.652862697898318,0.4451606835844036
end_of_user_message,9,true_rationale_pressure_delta,80,21.235751624194826,21.28232604003083,19.92390215866964,22.022348357121487,0.37332323688899044
end_of_user_message,10,authority_pressure_delta,80,16.12465327079572,16.09330989917769,15.02791801461822,17.463378474791018,0.5460918974982313
end_of_user_message,10,distractor_delta,80,9.13967941957438,9.190338387431968,7.901210038748635,10.764944574669356,0.6976240940846571
end_of_user_message,10,emotional_pressure_delta,80,22.59775293454114,22.601785643140822,20.67170484524124,24.231429109050037,0.6329282087193995
end_of_user_message,10,false_belief_pressure_delta,80,21.587927517078587,21.627410819786533,20.04076535170847,22.679616306370065,0.4956525507763293
end_of_user_message,10,false_rationale_pressure_delta,80,22.914331389615633,22.9172912389892,21.38596758474429,24.167294885352362,0.48623447132323727
end_of_user_message,10,true_belief_pressure_delta,80,21.59192692533643,21.59750060862714,19.817480897485147,22.847049274201535,0.5156187192757423
end_of_user_message,10,true_rationale_pressure_delta,80,22.55985421309113,22.571357325908316,20.958523075004322,23.629191406668472,0.49699626774434374
end_of_user_message,11,authority_pressure_delta,80,16.712981998131774,16.75593773922899,15.681048367440503,18.126033218850683,0.5762764803416586
end_of_user_message,11,distractor_delta,80,9.649234129972468,9.710738894757874,8.243455600058297,11.74515522656489,0.8534945486726727
end_of_user_message,11,emotional_pressure_delta,80,23.48610526040174,23.518415432825183,22.082376683923783,25.055880275515197,0.5340445247825566
end_of_user_message,11,false_belief_pressure_delta,80,23.284801293114917,23.275804294342116,21.974318948738063,24.205304279148166,0.45820009862770944
end_of_user_message,11,false_rationale_pressure_delta,80,24.213690858396166,24.174025797244845,22.528726889200176,25.38549561359969,0.5355025145139527
end_of_user_message,11,true_belief_pressure_delta,80,23.281094165916983,23.254321123455426,21.71781139735829,24.44319701732397,0.49625124924346037
end_of_user_message,11,true_rationale_pressure_delta,80,23.61364184140701,23.64511544907314,21.94303574133424,24.962493788912266,0.5284189000448528
end_of_user_message,12,authority_pressure_delta,80,18.917933328096872,18.98180774384263,18.026438659633943,20.145975050556583,0.500915691336367
end_of_user_message,12,distractor_delta,80,9.880216735429133,9.823477451008898,8.034997940193612,12.411628044891259,1.0716384494158473
end_of_user_message,12,emotional_pressure_delta,80,26.12614325298144,26.109047652501076,24.844860452701045,27.675202024214745,0.4833068693364617
end_of_user_message,12,false_belief_pressure_delta,80,25.55815663605919,25.595818069025754,24.46059367336309,26.54709113813273,0.47415008304854067
end_of_user_message,12,false_rationale_pressure_delta,80,25.22819501107808,25.186605057168922,23.92214624148434,26.337272773446397,0.4905024216491602
end_of_user_message,12,true_belief_pressure_delta,80,25.561472777799946,25.535201433049007,24.078400115809934,26.6933725458185,0.5164469401678308
end_of_user_message,12,true_rationale_pressure_delta,80,24.588804503006642,24.527503486584557,23.349478230550186,26.079239468588657,0.48479987426779103
end_of_user_message,13,authority_pressure_delta,80,18.334734461795755,18.31840797861166,17.36352895669456,19.3204877645177,0.45579887707495725
end_of_user_message,13,distractor_delta,80,9.927800620862905,9.926052104226049,8.057659608374914,12.682859314204265,1.1264619941999718
end_of_user_message,13,emotional_pressure_delta,80,25.225731596166064,25.209430573875856,24.106831012464607,26.35841685756336,0.4770495293488242
end_of_user_message,13,false_belief_pressure_delta,80,25.5669230009148,25.621120264812927,24.366269374185013,26.448885631157538,0.46209400573324644
end_of_user_message,13,false_rationale_pressure_delta,80,25.087792528373512,25.08100280642794,23.586188534976774,26.095923548186985,0.49106243517888093
end_of_user_message,13,true_belief_pressure_delta,80,25.579538141130552,25.594350501154395,24.004213333680557,26.543450430422027,0.49039615006684867
end_of_user_message,13,true_rationale_pressure_delta,80,24.35050450111912,24.33702062576157,22.886144212473614,25.6621270895277,0.4776538000551365
end_of_user_message,14,authority_pressure_delta,80,19.234165341943196,19.172972376797482,18.340189957595726,20.31177940639533,0.4133667902380554
end_of_user_message,14,distractor_delta,80,11.670753971871386,11.498143663423516,9.954406665679098,15.016039913448601,1.0576573876180686
end_of_user_message,14,emotional_pressure_delta,80,24.640763917715162,24.65380739502198,23.362997481724502,25.75653455581954,0.4764936641456459
end_of_user_message,14,false_belief_pressure_delta,80,25.28313785241784,25.273897526857326,23.795596216352852,26.285020703881127,0.473452772162388
end_of_user_message,14,false_rationale_pressure_delta,80,25.282700068629115,25.35164090869653,23.752483436571488,26.31740217457344,0.5259682357328184
end_of_user_message,14,true_belief_pressure_delta,80,25.31814700974273,25.323462848915817,23.64331212073525,26.554423459015293,0.5000360934014635
end_of_user_message,14,true_rationale_pressure_delta,80,24.629211264494362,24.65543488715244,23.20108698593939,25.843287087883898,0.4923151013927022
end_of_user_message,15,authority_pressure_delta,80,21.08206306907264,21.07475166031687,20.330264206969616,22.35718077683077,0.404583622840664
end_of_user_message,15,distractor_delta,80,12.954413181981973,12.784061769232107,11.034297800318875,16.684471792851767,1.2544287839354222
end_of_user_message,15,emotional_pressure_delta,80,26.009358670998314,25.99913180077185,24.57354999055876,27.370075308415007,0.53341314552621
end_of_user_message,15,false_belief_pressure_delta,80,27.1819906297167,27.19135855314203,25.772679235282812,28.60148830502975,0.5504054815524522
end_of_user_message,15,false_rationale_pressure_delta,80,26.820798780657707,26.885524490727853,25.25308466971358,28.13117445493513,0.6302993946602352
end_of_user_message,15,true_belief_pressure_delta,80,27.221792605890688,27.166440860209796,25.573939309606704,28.933719971435053,0.5830330720965217
end_of_user_message,15,true_rationale_pressure_delta,80,26.206282515879753,26.217627856338062,24.812202346541472,27.77331532514276,0.5877855847868122
end_of_user_message,16,authority_pressure_delta,80,23.201228246521403,23.172988632335905,21.980794811911842,24.50461100061962,0.48628072590704435
end_of_user_message,16,distractor_delta,80,13.633137606761682,13.413688348492727,11.704538543084514,17.450444996411115,1.2303359707192516
end_of_user_message,16,emotional_pressure_delta,80,27.051188731148066,27.039245452482934,25.4106099222116,28.585855200345936,0.6048987388508085
end_of_user_message,16,false_belief_pressure_delta,80,27.724458839434323,27.66288783424768,26.100198581233258,29.443869452981993,0.6319891190358409
end_of_user_message,16,false_rationale_pressure_delta,80,27.553334277538482,27.48536105355889,25.49735908563032,29.38539213911222,0.6929373274773065
end_of_user_message,16,true_belief_pressure_delta,80,27.682055966724754,27.61545034146651,25.821714121422303,29.84312446666388,0.6861070588900076
end_of_user_message,16,true_rationale_pressure_delta,80,26.83609586247428,26.850948295342377,25.071470962790006,28.90257511803546,0.6405632346029898
end_of_user_message,17,authority_pressure_delta,80,26.493239172116024,26.510133809905504,25.318918838507155,27.3061682826065,0.4124677689595882
end_of_user_message,17,distractor_delta,80,15.16230052229887,14.945794794363376,13.07274544571419,20.222956288490938,1.4063887477614962
end_of_user_message,17,emotional_pressure_delta,80,30.591478282489067,30.670231871763814,29.170074392121887,31.876232164855757,0.5925714297690166
end_of_user_message,17,false_belief_pressure_delta,80,31.55063665096902,31.553308668454108,30.355185572111218,33.168264269674374,0.6203224723985546
