label_scheme,source_condition,target_condition,layer,n_examples,n_families,balanced_accuracy,auroc,average_precision,f1,precision,recall,confusion_matrix_counts,baseline_balanced_accuracy,C_used
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,0,36,36,0.604167,0.690972,0.569709,0.454545,0.500000,0.416667,tn=19 fp=5 fn=7 tp=5,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,1,36,36,0.708333,0.666667,0.628600,0.608696,0.636364,0.583333,tn=20 fp=4 fn=5 tp=7,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,2,36,36,0.625000,0.673611,0.659569,0.500000,0.500000,0.500000,tn=18 fp=6 fn=6 tp=6,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,3,36,36,0.562500,0.604167,0.489091,0.416667,0.416667,0.416667,tn=17 fp=7 fn=7 tp=5,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,4,36,36,0.541667,0.520833,0.428278,0.400000,0.384615,0.416667,tn=16 fp=8 fn=7 tp=5,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,5,36,36,0.583333,0.607639,0.453289,0.434783,0.454545,0.416667,tn=18 fp=6 fn=7 tp=5,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,6,36,36,0.500000,0.531250,0.425818,0.285714,0.333333,0.250000,tn=18 fp=6 fn=9 tp=3,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,7,36,36,0.500000,0.440972,0.360939,0.285714,0.333333,0.250000,tn=18 fp=6 fn=9 tp=3,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,8,36,36,0.562500,0.420139,0.469551,0.380952,0.444444,0.333333,tn=19 fp=5 fn=8 tp=4,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,9,36,36,0.541667,0.468750,0.535020,0.363636,0.400000,0.333333,tn=18 fp=6 fn=8 tp=4,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,10,36,36,0.500000,0.517361,0.509983,0.285714,0.333333,0.250000,tn=18 fp=6 fn=9 tp=3,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,11,36,36,0.541667,0.510417,0.491851,0.363636,0.400000,0.333333,tn=18 fp=6 fn=8 tp=4,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,12,36,36,0.583333,0.635417,0.571453,0.400000,0.500000,0.333333,tn=20 fp=4 fn=8 tp=4,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,13,36,36,0.687500,0.652778,0.569472,0.571429,0.666667,0.500000,tn=21 fp=3 fn=6 tp=6,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,14,36,36,0.604167,0.586806,0.553853,0.454545,0.500000,0.416667,tn=19 fp=5 fn=7 tp=5,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,15,36,36,0.583333,0.552083,0.471215,0.434783,0.454545,0.416667,tn=18 fp=6 fn=7 tp=5,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,16,36,36,0.645833,0.586806,0.529416,0.521739,0.545455,0.500000,tn=19 fp=5 fn=6 tp=6,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,17,36,36,0.708333,0.611111,0.627606,0.608696,0.636364,0.583333,tn=20 fp=4 fn=5 tp=7,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,18,36,36,0.666667,0.579861,0.622712,0.545455,0.600000,0.500000,tn=20 fp=4 fn=6 tp=6,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,19,36,36,0.687500,0.670139,0.571761,0.571429,0.666667,0.500000,tn=21 fp=3 fn=6 tp=6,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,20,36,36,0.645833,0.722222,0.621440,0.500000,0.625000,0.416667,tn=21 fp=3 fn=7 tp=5,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,21,36,36,0.604167,0.805556,0.704205,0.454545,0.500000,0.416667,tn=19 fp=5 fn=7 tp=5,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,22,36,36,0.562500,0.767361,0.683196,0.380952,0.444444,0.333333,tn=19 fp=5 fn=8 tp=4,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,23,36,36,0.645833,0.739583,0.684020,0.500000,0.625000,0.416667,tn=21 fp=3 fn=7 tp=5,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,24,36,36,0.666667,0.802083,0.741264,0.545455,0.600000,0.500000,tn=20 fp=4 fn=6 tp=6,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,25,36,36,0.666667,0.854167,0.778636,0.545455,0.600000,0.500000,tn=20 fp=4 fn=6 tp=6,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,26,36,36,0.708333,0.871528,0.772796,0.608696,0.636364,0.583333,tn=20 fp=4 fn=5 tp=7,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,27,36,36,0.708333,0.888889,0.818042,0.600000,0.750000,0.500000,tn=22 fp=2 fn=6 tp=6,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,28,36,36,0.666667,0.878472,0.794522,0.526316,0.714286,0.416667,tn=22 fp=2 fn=7 tp=5,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,29,36,36,0.687500,0.875000,0.796669,0.571429,0.666667,0.500000,tn=21 fp=3 fn=6 tp=6,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,30,36,36,0.687500,0.875000,0.794171,0.571429,0.666667,0.500000,tn=21 fp=3 fn=6 tp=6,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,31,36,36,0.645833,0.875000,0.794171,0.500000,0.625000,0.416667,tn=21 fp=3 fn=7 tp=5,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,32,36,36,0.750000,0.888889,0.816653,0.666667,0.777778,0.583333,tn=22 fp=2 fn=5 tp=7,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,33,36,36,0.729167,0.892361,0.818285,0.636364,0.700000,0.583333,tn=21 fp=3 fn=5 tp=7,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,34,36,36,0.750000,0.895833,0.824794,0.666667,0.777778,0.583333,tn=22 fp=2 fn=5 tp=7,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_false_belief_pressure,35,36,36,0.812500,0.937500,0.888949,0.761905,0.888889,0.666667,tn=23 fp=1 fn=4 tp=8,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,0,36,36,0.657692,0.584615,0.766332,0.711111,0.842105,0.615385,tn=7 fp=3 fn=10 tp=16,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,1,36,36,0.542308,0.530769,0.747227,0.512821,0.769231,0.384615,tn=7 fp=3 fn=16 tp=10,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,2,36,36,0.496154,0.542308,0.779158,0.705882,0.720000,0.692308,tn=3 fp=7 fn=8 tp=18,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,3,36,36,0.561538,0.542308,0.770014,0.827586,0.750000,0.923077,tn=2 fp=8 fn=2 tp=24,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,4,36,36,0.561538,0.484615,0.735017,0.827586,0.750000,0.923077,tn=2 fp=8 fn=2 tp=24,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,5,36,36,0.630769,0.580769,0.758449,0.862069,0.781250,0.961538,tn=3 fp=7 fn=1 tp=25,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,6,36,36,0.630769,0.550000,0.746237,0.862069,0.781250,0.961538,tn=3 fp=7 fn=1 tp=25,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,7,36,36,0.565385,0.476923,0.713282,0.745098,0.760000,0.730769,tn=4 fp=6 fn=7 tp=19,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,8,36,36,0.434615,0.496154,0.696287,0.378378,0.636364,0.269231,tn=6 fp=4 fn=19 tp=7,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,9,36,36,0.580769,0.646154,0.831734,0.585366,0.800000,0.461538,tn=7 fp=3 fn=14 tp=12,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,10,36,36,0.480769,0.692308,0.878841,0.819672,0.714286,0.961538,tn=0 fp=10 fn=1 tp=25,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,11,36,36,0.500000,0.703846,0.888392,0.838710,0.722222,1.000000,tn=0 fp=10 fn=0 tp=26,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,12,36,36,0.500000,0.703846,0.878055,0.838710,0.722222,1.000000,tn=0 fp=10 fn=0 tp=26,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,13,36,36,0.500000,0.711538,0.875429,0.838710,0.722222,1.000000,tn=0 fp=10 fn=0 tp=26,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,14,36,36,0.500000,0.686538,0.829465,0.838710,0.722222,1.000000,tn=0 fp=10 fn=0 tp=26,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,15,36,36,0.500000,0.703846,0.847368,0.838710,0.722222,1.000000,tn=0 fp=10 fn=0 tp=26,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,16,36,36,0.500000,0.669231,0.855901,0.838710,0.722222,1.000000,tn=0 fp=10 fn=0 tp=26,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,17,36,36,0.480769,0.661538,0.851503,0.819672,0.714286,0.961538,tn=0 fp=10 fn=1 tp=25,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,18,36,36,0.565385,0.634615,0.825520,0.363636,0.857143,0.230769,tn=9 fp=1 fn=20 tp=6,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,19,36,36,0.576923,0.692308,0.853747,0.708333,0.772727,0.653846,tn=5 fp=5 fn=9 tp=17,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,20,36,36,0.676923,0.776923,0.893640,0.739130,0.850000,0.653846,tn=7 fp=3 fn=9 tp=17,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,21,36,36,0.700000,0.873077,0.943176,0.650000,0.928571,0.500000,tn=9 fp=1 fn=13 tp=13,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,22,36,36,0.661538,0.900000,0.956953,0.578947,0.916667,0.423077,tn=9 fp=1 fn=15 tp=11,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,23,36,36,0.730769,0.923077,0.967285,0.631579,1.000000,0.461538,tn=10 fp=0 fn=14 tp=12,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,24,36,36,0.807692,0.957692,0.985126,0.761905,1.000000,0.615385,tn=10 fp=0 fn=10 tp=16,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,25,36,36,0.807692,0.965385,0.987989,0.761905,1.000000,0.615385,tn=10 fp=0 fn=10 tp=16,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,26,36,36,0.846154,0.934615,0.977807,0.818182,1.000000,0.692308,tn=10 fp=0 fn=8 tp=18,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,27,36,36,0.865385,0.938462,0.979610,0.844444,1.000000,0.730769,tn=10 fp=0 fn=7 tp=19,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,28,36,36,0.903846,0.926923,0.975686,0.893617,1.000000,0.807692,tn=10 fp=0 fn=5 tp=21,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,29,36,36,0.853846,0.938462,0.977503,0.875000,0.954545,0.807692,tn=9 fp=1 fn=5 tp=21,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,30,36,36,0.884615,0.926923,0.973793,0.869565,1.000000,0.769231,tn=10 fp=0 fn=6 tp=20,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,31,36,36,0.853846,0.930769,0.975548,0.875000,0.954545,0.807692,tn=9 fp=1 fn=5 tp=21,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,32,36,36,0.923077,0.957692,0.985709,0.916667,1.000000,0.846154,tn=10 fp=0 fn=4 tp=22,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,33,36,36,0.861538,0.953846,0.983904,0.923077,0.923077,0.923077,tn=8 fp=2 fn=2 tp=24,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,34,36,36,0.700000,0.953846,0.983904,0.896552,0.812500,1.000000,tn=4 fp=6 fn=0 tp=26,0.500000,1.0
primary,evidence_false_belief_pressure,evidence_emotional_pressure,35,36,36,0.861538,0.961538,0.984088,0.923077,0.923077,0.923077,tn=8 fp=2 fn=2 tp=24,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,0,36,36,0.603226,0.632258,0.930327,0.847458,0.892857,0.806452,tn=2 fp=3 fn=6 tp=25,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,1,36,36,0.674194,0.703226,0.931758,0.693878,0.944444,0.548387,tn=4 fp=1 fn=14 tp=17,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,2,36,36,0.735484,0.748387,0.947338,0.900000,0.931034,0.870968,tn=3 fp=2 fn=4 tp=27,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,3,36,36,0.767742,0.812903,0.961620,0.935484,0.935484,0.935484,tn=3 fp=2 fn=2 tp=29,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,4,36,36,0.703226,0.767742,0.945701,0.862069,0.925926,0.806452,tn=3 fp=2 fn=6 tp=25,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,5,36,36,0.612903,0.819355,0.964391,0.368421,1.000000,0.225806,tn=5 fp=0 fn=24 tp=7,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,6,36,36,0.690323,0.780645,0.945743,0.720000,0.947368,0.580645,tn=4 fp=1 fn=13 tp=18,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,7,36,36,0.606452,0.677419,0.877729,0.730769,0.904762,0.612903,tn=3 fp=2 fn=12 tp=19,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,8,36,36,0.658065,0.638710,0.907799,0.666667,0.941176,0.516129,tn=4 fp=1 fn=15 tp=16,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,9,36,36,0.609677,0.683871,0.935048,0.577778,0.928571,0.419355,tn=4 fp=1 fn=18 tp=13,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,10,36,36,0.532258,0.683871,0.938562,0.121212,1.000000,0.064516,tn=5 fp=0 fn=29 tp=2,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,11,36,36,0.532258,0.722581,0.932308,0.121212,1.000000,0.064516,tn=5 fp=0 fn=29 tp=2,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,12,36,36,0.693548,0.883871,0.980731,0.558140,1.000000,0.387097,tn=5 fp=0 fn=19 tp=12,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,13,36,36,0.725806,0.948387,0.992428,0.622222,1.000000,0.451613,tn=5 fp=0 fn=17 tp=14,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,14,36,36,0.629032,0.870968,0.980164,0.410256,1.000000,0.258065,tn=5 fp=0 fn=23 tp=8,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,15,36,36,0.725806,0.909677,0.986191,0.622222,1.000000,0.451613,tn=5 fp=0 fn=17 tp=14,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,16,36,36,0.580645,0.916129,0.985575,0.277778,1.000000,0.161290,tn=5 fp=0 fn=26 tp=5,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,17,36,36,0.758065,0.838710,0.971670,0.680851,1.000000,0.516129,tn=5 fp=0 fn=15 tp=16,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,18,36,36,0.706452,0.864516,0.975960,0.745098,0.950000,0.612903,tn=4 fp=1 fn=12 tp=19,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,19,36,36,0.693548,0.832258,0.968898,0.558140,1.000000,0.387097,tn=5 fp=0 fn=19 tp=12,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,20,36,36,0.806452,0.896774,0.983199,0.760000,1.000000,0.612903,tn=5 fp=0 fn=12 tp=19,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,21,36,36,0.758065,0.916129,0.986743,0.680851,1.000000,0.516129,tn=5 fp=0 fn=15 tp=16,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,22,36,36,0.725806,0.929032,0.988837,0.622222,1.000000,0.451613,tn=5 fp=0 fn=17 tp=14,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,23,36,36,0.709677,0.941935,0.991512,0.590909,1.000000,0.419355,tn=5 fp=0 fn=18 tp=13,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,24,36,36,0.693548,0.948387,0.991683,0.558140,1.000000,0.387097,tn=5 fp=0 fn=19 tp=12,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,25,36,36,0.693548,0.967742,0.994612,0.558140,1.000000,0.387097,tn=5 fp=0 fn=19 tp=12,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,26,36,36,0.677419,0.961290,0.993417,0.523810,1.000000,0.354839,tn=5 fp=0 fn=20 tp=11,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,27,36,36,0.677419,0.941935,0.989542,0.523810,1.000000,0.354839,tn=5 fp=0 fn=20 tp=11,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,28,36,36,0.677419,0.961290,0.993417,0.523810,1.000000,0.354839,tn=5 fp=0 fn=20 tp=11,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,29,36,36,0.677419,0.954839,0.992176,0.523810,1.000000,0.354839,tn=5 fp=0 fn=20 tp=11,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,30,36,36,0.645161,0.941935,0.989542,0.450000,1.000000,0.290323,tn=5 fp=0 fn=22 tp=9,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,31,36,36,0.629032,0.941935,0.989542,0.410256,1.000000,0.258065,tn=5 fp=0 fn=23 tp=8,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,32,36,36,0.629032,0.967742,0.994612,0.410256,1.000000,0.258065,tn=5 fp=0 fn=23 tp=8,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,33,36,36,0.612903,0.980645,0.996876,0.368421,1.000000,0.225806,tn=5 fp=0 fn=24 tp=7,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,34,36,36,0.661290,0.980645,0.996876,0.487805,1.000000,0.322581,tn=5 fp=0 fn=21 tp=10,0.500000,1.0
primary,evidence_false_belief_pressure,closed_context_false_belief_pressure,35,36,36,0.661290,0.993548,0.998992,0.487805,1.000000,0.322581,tn=5 fp=0 fn=21 tp=10,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,0,36,36,0.520833,0.635417,0.542885,0.487805,0.344828,0.833333,tn=5 fp=19 fn=2 tp=10,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,1,36,36,0.541667,0.635417,0.436038,0.511628,0.354839,0.916667,tn=4 fp=20 fn=1 tp=11,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,2,36,36,0.541667,0.611111,0.397956,0.521739,0.352941,1.000000,tn=2 fp=22 fn=0 tp=12,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,3,36,36,0.604167,0.635417,0.472007,0.558140,0.387097,1.000000,tn=5 fp=19 fn=0 tp=12,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,4,36,36,0.562500,0.576389,0.400055,0.484848,0.380952,0.666667,tn=11 fp=13 fn=4 tp=8,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,5,36,36,0.583333,0.572917,0.523736,0.285714,1.000000,0.166667,tn=24 fp=0 fn=10 tp=2,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,6,36,36,0.500000,0.520833,0.450889,0.000000,0.000000,0.000000,tn=24 fp=0 fn=12 tp=0,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,7,36,36,0.500000,0.548611,0.438803,0.000000,0.000000,0.000000,tn=24 fp=0 fn=12 tp=0,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,8,36,36,0.500000,0.472222,0.383475,0.000000,0.000000,0.000000,tn=24 fp=0 fn=12 tp=0,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,9,36,36,0.500000,0.670139,0.666415,0.000000,0.000000,0.000000,tn=24 fp=0 fn=12 tp=0,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,10,36,36,0.500000,0.687500,0.636187,0.000000,0.000000,0.000000,tn=24 fp=0 fn=12 tp=0,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,11,36,36,0.500000,0.659722,0.591787,0.000000,0.000000,0.000000,tn=24 fp=0 fn=12 tp=0,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,12,36,36,0.562500,0.680556,0.620493,0.266667,0.666667,0.166667,tn=23 fp=1 fn=10 tp=2,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,13,36,36,0.645833,0.690972,0.588013,0.521739,0.545455,0.500000,tn=19 fp=5 fn=6 tp=6,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,14,36,36,0.583333,0.680556,0.653957,0.285714,1.000000,0.166667,tn=24 fp=0 fn=10 tp=2,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,15,36,36,0.625000,0.711806,0.625363,0.400000,1.000000,0.250000,tn=24 fp=0 fn=9 tp=3,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,16,36,36,0.625000,0.645833,0.604480,0.444444,0.666667,0.333333,tn=22 fp=2 fn=8 tp=4,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,17,36,36,0.562500,0.673611,0.508211,0.484848,0.380952,0.666667,tn=11 fp=13 fn=4 tp=8,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,18,36,36,0.625000,0.652778,0.500636,0.571429,0.400000,1.000000,tn=6 fp=18 fn=0 tp=12,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,19,36,36,0.500000,0.677083,0.642285,0.476190,0.333333,0.833333,tn=4 fp=20 fn=2 tp=10,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,20,36,36,0.583333,0.725694,0.665564,0.536585,0.379310,0.916667,tn=6 fp=18 fn=1 tp=11,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,21,36,36,0.625000,0.843750,0.731719,0.571429,0.400000,1.000000,tn=6 fp=18 fn=0 tp=12,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,22,36,36,0.604167,0.833333,0.710542,0.558140,0.387097,1.000000,tn=5 fp=19 fn=0 tp=12,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,23,36,36,0.645833,0.875000,0.829622,0.585366,0.413793,1.000000,tn=7 fp=17 fn=0 tp=12,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,24,36,36,0.729167,0.934028,0.901599,0.648649,0.480000,1.000000,tn=11 fp=13 fn=0 tp=12,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,25,36,36,0.708333,0.934028,0.896030,0.631579,0.461538,1.000000,tn=10 fp=14 fn=0 tp=12,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,26,36,36,0.708333,0.940972,0.901228,0.631579,0.461538,1.000000,tn=10 fp=14 fn=0 tp=12,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,27,36,36,0.729167,0.934028,0.905464,0.648649,0.480000,1.000000,tn=11 fp=13 fn=0 tp=12,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,28,36,36,0.729167,0.940972,0.905758,0.648649,0.480000,1.000000,tn=11 fp=13 fn=0 tp=12,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,29,36,36,0.750000,0.958333,0.931309,0.666667,0.500000,1.000000,tn=12 fp=12 fn=0 tp=12,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,30,36,36,0.812500,0.937500,0.898737,0.727273,0.571429,1.000000,tn=15 fp=9 fn=0 tp=12,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,31,36,36,0.812500,0.961806,0.942589,0.733333,0.611111,0.916667,tn=17 fp=7 fn=1 tp=11,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,32,36,36,0.895833,0.961806,0.955177,0.869565,0.909091,0.833333,tn=23 fp=1 fn=2 tp=10,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,33,36,36,0.895833,0.965278,0.957341,0.869565,0.909091,0.833333,tn=23 fp=1 fn=2 tp=10,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,34,36,36,0.916667,0.968750,0.959722,0.909091,1.000000,0.833333,tn=24 fp=0 fn=2 tp=10,0.500000,1.0
primary,evidence_emotional_pressure,evidence_false_belief_pressure,35,36,36,0.812500,0.993056,0.988095,0.727273,0.571429,1.000000,tn=15 fp=9 fn=0 tp=12,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,0,36,36,0.534615,0.623077,0.850827,0.754717,0.740741,0.769231,tn=3 fp=7 fn=6 tp=20,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,1,36,36,0.415385,0.576923,0.818346,0.703704,0.678571,0.730769,tn=1 fp=9 fn=7 tp=19,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,2,36,36,0.692308,0.769231,0.889167,0.851852,0.821429,0.884615,tn=5 fp=5 fn=3 tp=23,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,3,36,36,0.623077,0.715385,0.810878,0.814815,0.785714,0.846154,tn=4 fp=6 fn=4 tp=22,0.500000,1.0
