anchor,layer_index,layer_bucket,cosine_pair,n_families,mean_cosine,median_cosine,std_cosine,min_cosine,max_cosine
end_of_evidence_block,28,late,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,28,late,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,28,late,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,28,late,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,28,late,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,28,late,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,28,late,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,28,late,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,28,late,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,29,late,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,29,late,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,29,late,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,29,late,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,29,late,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,29,late,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,29,late,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,29,late,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,29,late,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,29,late,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,29,late,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,30,late,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,30,late,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,30,late,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,30,late,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,30,late,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,30,late,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,30,late,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,30,late,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,30,late,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,30,late,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,30,late,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,31,late,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,31,late,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,31,late,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,31,late,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,31,late,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,31,late,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,31,late,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,31,late,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,31,late,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,31,late,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,31,late,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,32,late,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,32,late,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,32,late,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,32,late,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,32,late,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,32,late,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,32,late,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,32,late,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,32,late,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,32,late,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,32,late,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,33,late,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,33,late,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,33,late,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,33,late,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,33,late,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,33,late,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,33,late,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,33,late,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,33,late,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,33,late,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,33,late,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,34,late,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,34,late,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,34,late,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,34,late,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,34,late,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,34,late,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,34,late,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,34,late,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,34,late,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,34,late,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,34,late,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,35,late,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,35,late,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,35,late,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,35,late,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,35,late,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,35,late,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,35,late,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,35,late,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,35,late,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,35,late,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_evidence_block,35,late,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,0,early,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,0,early,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,0,early,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,0,early,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,0,early,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,0,early,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,0,early,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,0,early,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,0,early,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,0,early,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,0,early,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,1,early,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,1,early,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,1,early,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,1,early,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,1,early,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,1,early,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,1,early,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,1,early,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,1,early,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,1,early,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,1,early,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,2,early,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,2,early,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,2,early,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,2,early,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,2,early,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,2,early,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,2,early,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,2,early,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,2,early,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,2,early,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,2,early,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,3,early,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,3,early,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,3,early,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,3,early,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,3,early,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,3,early,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,3,early,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,3,early,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,3,early,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,3,early,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,3,early,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,4,early,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,4,early,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,4,early,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,4,early,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,4,early,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,4,early,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,4,early,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,4,early,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,4,early,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,4,early,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,4,early,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,5,early,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,5,early,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,5,early,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,5,early,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,5,early,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,5,early,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,5,early,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,5,early,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,5,early,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,5,early,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,5,early,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,6,early,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,6,early,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,6,early,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,6,early,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,6,early,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,6,early,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,6,early,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,6,early,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,6,early,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,6,early,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,6,early,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,7,early,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,7,early,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,7,early,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,7,early,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,7,early,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,7,early,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,7,early,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,7,early,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,7,early,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,7,early,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,7,early,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,8,early,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,8,early,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,8,early,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,8,early,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,8,early,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,8,early,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,8,early,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,8,early,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,8,early,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,8,early,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,8,early,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,9,early,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,9,early,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,9,early,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,9,early,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,9,early,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,9,early,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,9,early,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,9,early,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,9,early,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,9,early,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,9,early,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,10,early,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,10,early,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,10,early,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,10,early,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,10,early,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,10,early,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,10,early,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,10,early,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,10,early,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,10,early,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,10,early,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,11,early,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,11,early,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,11,early,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,11,early,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,11,early,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,11,early,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,11,early,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,11,early,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,11,early,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,11,early,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,11,early,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,12,middle,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,12,middle,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,12,middle,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,12,middle,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,12,middle,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,12,middle,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,12,middle,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,12,middle,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,12,middle,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,12,middle,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,12,middle,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,13,middle,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,13,middle,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,13,middle,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,13,middle,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,13,middle,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,13,middle,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,13,middle,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,13,middle,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,13,middle,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,13,middle,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,13,middle,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,14,middle,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,14,middle,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,14,middle,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,14,middle,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,14,middle,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,14,middle,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,14,middle,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,14,middle,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,14,middle,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,14,middle,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,14,middle,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,15,middle,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,15,middle,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,15,middle,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,15,middle,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,15,middle,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,15,middle,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,15,middle,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,15,middle,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,15,middle,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,15,middle,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,15,middle,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,16,middle,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,16,middle,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,16,middle,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,16,middle,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,16,middle,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,16,middle,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,16,middle,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,16,middle,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,16,middle,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,16,middle,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,16,middle,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,17,middle,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,17,middle,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,17,middle,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,17,middle,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,17,middle,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,17,middle,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,17,middle,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,17,middle,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,17,middle,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,17,middle,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,17,middle,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,18,middle,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,18,middle,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,18,middle,emotional_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,18,middle,false_belief_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,18,middle,false_belief_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,18,middle,false_belief_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,18,middle,false_belief_vs_false_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,18,middle,false_belief_vs_true_belief,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,18,middle,false_belief_vs_true_rationale,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,18,middle,false_rationale_vs_authority,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,18,middle,false_rationale_vs_emotional,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,19,middle,authority_vs_distractor,80,0.0,0.0,0.0,0.0,0.0
end_of_question_block,19,middle,emotional_vs_authority,80,0.0,0.0,0.0,0.0,0.0
