anchor,layer_index,layer_bucket,delta_type,behavior_delta_name,behavior_transform,n_families,pearson_correlation,spearman_correlation,mean_hidden_metric,std_hidden_metric
end_of_answer_choices,32,late,distractor_delta,delta_evidence_distractor_neutral,absolute,80,0.0,0.0,0.0,0.0
end_of_answer_choices,33,late,distractor_delta,delta_evidence_distractor_neutral,absolute,80,0.0,0.0,0.0,0.0
end_of_answer_choices,34,late,distractor_delta,delta_evidence_distractor_neutral,absolute,80,0.0,0.0,0.0,0.0
end_of_answer_choices,35,late,distractor_delta,delta_evidence_distractor_neutral,absolute,80,0.0,0.0,0.0,0.0
end_of_user_message,0,early,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.12105369814145912,0.13830285982184717,2.672441026487941,0.039904700142344596
end_of_user_message,1,early,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,-0.04881711518981811,-0.054336615096108765,3.1561294269996125,0.037592202807634964
end_of_user_message,2,early,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,-0.07322288135154868,-0.11971401781528364,4.168876033668353,0.0558523662934857
end_of_user_message,3,early,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,-0.11386804240211908,-0.18738865447726208,5.415236485943283,0.09103954151303029
end_of_user_message,4,early,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,-0.06168822125137572,-0.08818565400843882,6.62965842296484,0.11214631577920392
end_of_user_message,5,early,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.11287690286343088,0.0889592123769339,8.782929969873777,0.136141509018381
end_of_user_message,6,early,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.25499797465589374,0.3331926863572433,13.438103488610977,0.23056269486601386
end_of_user_message,7,early,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.116343595202834,0.14753867791842476,15.580282521674018,0.2418088866055205
end_of_user_message,8,early,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.2310416041337326,0.25745428973277074,22.048121518722333,0.41984544000720914
end_of_user_message,9,early,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.1799252358123314,0.19052977027660573,20.747441251227134,0.42040508042445074
end_of_user_message,10,early,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.23110528747631462,0.31985466479137364,21.587927517078587,0.4956525507763293
end_of_user_message,11,early,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.18493703401009493,0.2437880918893577,23.284801293114917,0.45820009862770944
end_of_user_message,12,middle,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.18131805760804312,0.2733942803563057,25.55815663605919,0.47415008304854067
end_of_user_message,13,middle,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.082230926950915,0.1110407876230661,25.5669230009148,0.46209400573324644
end_of_user_message,14,middle,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.13382827566837677,0.18853727144866386,25.28313785241784,0.473452772162388
end_of_user_message,15,middle,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.04779550199233495,0.06809657759024848,27.1819906297167,0.5504054815524522
end_of_user_message,16,middle,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.06948073037030213,0.10682137834036569,27.724458839434323,0.6319891190358409
end_of_user_message,17,middle,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.0113887652337858,0.030356305672761368,31.55063665096902,0.6203224723985546
end_of_user_message,18,middle,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.018948329382979023,0.06781528363806845,31.976009015614704,0.7428992946641155
end_of_user_message,19,middle,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,-0.13130386212953804,-0.12109704641350211,39.73728992568656,1.4804319785694873
end_of_user_message,20,middle,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,-0.14833775556730697,-0.14789029535864978,44.41202414538375,2.6130229969574197
end_of_user_message,21,middle,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,-0.13708146316853112,-0.09892170651664323,47.64108501928864,2.684840237221364
end_of_user_message,22,middle,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.2455439661980919,0.33677918424753867,50.717548940559865,1.8646664593526816
end_of_user_message,23,middle,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.23459229943694423,0.34397562119081104,58.87532021969175,2.343606820803866
end_of_user_message,24,late,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.1639995920465507,0.27069854664791376,68.68599580207493,3.754187179431036
end_of_user_message,25,late,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.13116351110646204,0.21507266760431318,78.68081253066899,4.0472061142260225
end_of_user_message,26,late,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.06736537614610592,0.15199249882794186,90.2348550554537,5.690385920995592
end_of_user_message,27,late,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.22886713828200897,0.2975152367557431,106.18215075928792,5.858995304030424
end_of_user_message,28,late,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.2012743778037851,0.2745897796530708,124.49623744372016,6.428338180338408
end_of_user_message,29,late,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.28786438855448465,0.32644163150492267,140.1968319554829,7.452846488566669
end_of_user_message,30,late,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.18824319364527,0.21964369432723863,166.38323152035315,8.205322347220141
end_of_user_message,31,late,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.16506242441534852,0.24102203469292077,188.8133581905178,8.924379860837488
end_of_user_message,32,late,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.16066166159796982,0.27060478199718707,209.6237915807811,9.947169968358104
end_of_user_message,33,late,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.19078087287288578,0.25773558368495075,229.3991780661417,10.845312718601551
end_of_user_message,34,late,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.2073883045951398,0.26462728551336145,249.47223599452704,12.482260331432402
end_of_user_message,35,late,false_belief_pressure_delta,delta_evidence_false_belief_pressure,negative,80,0.20493944828227523,0.3112517580872011,108.30661600156596,5.308433183082517
end_of_user_message,0,early,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.3189146395365298,0.43323956868260666,2.7067126616295054,0.0484548845260587
end_of_user_message,1,early,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.2721237703333891,0.30443037974683546,3.2838962550660584,0.06941949379125337
end_of_user_message,2,early,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.15186313161503978,0.2146741678387248,4.352362616333839,0.08911367131391858
end_of_user_message,3,early,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.08159602867658039,0.06038443506797937,5.5592962898690335,0.10820316676632642
end_of_user_message,4,early,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.16666167907143373,0.2941865916549461,6.745556977593479,0.15614270254563747
end_of_user_message,5,early,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.31632890420308973,0.39233473980309425,8.984650494520688,0.20924707349520072
end_of_user_message,6,early,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.12739185912812337,0.20656352555086732,13.49842224258436,0.2959366110649665
end_of_user_message,7,early,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.0817426043651149,0.10850914205344585,16.28729386001691,0.3401645001941209
end_of_user_message,8,early,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.23922125633348612,0.20065635255508674,22.697098075705448,0.4230993280270296
end_of_user_message,9,early,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.2844926002809221,0.25339896858884203,21.326562059050467,0.40099911115916287
end_of_user_message,10,early,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.29065745686880246,0.21125175808720112,22.914331389615633,0.48623447132323727
end_of_user_message,11,early,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.36810586857203065,0.2516643225503985,24.213690858396166,0.5355025145139527
end_of_user_message,12,middle,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.2933465534178103,0.2761603375527426,25.22819501107808,0.4905024216491602
end_of_user_message,13,middle,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.2734555374466284,0.2712611345522738,25.087792528373512,0.49106243517888093
end_of_user_message,14,middle,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.16051455818666813,0.18056727613689638,25.282700068629115,0.5259682357328184
end_of_user_message,15,middle,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.08784564564930933,0.11310360993905298,26.820798780657707,0.6302993946602352
end_of_user_message,16,middle,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.11285432123569747,0.05609470229723394,27.553334277538482,0.6929373274773065
end_of_user_message,17,middle,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,-0.028396725205707057,-0.07545710267229254,31.947427618965172,0.8579767242664975
end_of_user_message,18,middle,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.03287204969985607,-0.00593061415846226,32.588082300200355,1.0365373741189552
end_of_user_message,19,middle,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.02133548217999841,0.046038443506797935,40.94345904878112,1.5711178659259917
end_of_user_message,20,middle,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.15916008586024605,0.23506797937177684,45.835564555909826,2.5045266775068824
end_of_user_message,21,middle,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.18078186166155505,0.22930145335208627,48.73402188660335,2.6170409256843574
end_of_user_message,22,middle,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.3438044129637479,0.4124941397093296,50.844822269296074,2.1982305445635197
end_of_user_message,23,middle,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.35894854591226316,0.4304969526488514,59.814010349766576,2.5156860623348494
end_of_user_message,24,late,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.40774717260105164,0.5072433192686358,69.82418181949639,3.4310557294582726
end_of_user_message,25,late,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.3626097354872592,0.46064228785747774,79.52456529700899,3.686168027563513
end_of_user_message,26,late,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.3493249916883132,0.4654242850445382,90.94143115103341,4.9507956731653096
end_of_user_message,27,late,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.4085948506269186,0.4961322081575246,104.37302605459442,5.668663880636428
end_of_user_message,28,late,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.39941264416010147,0.48842006563525553,122.46364596170058,5.936076509877436
end_of_user_message,29,late,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.4537100501273615,0.5524613220815753,137.6302552319359,7.1047499615087775
end_of_user_message,30,late,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.45168425027768755,0.5515705578996718,159.64172668719027,8.03778522401297
end_of_user_message,31,late,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.44388537937640243,0.5465541490857947,179.29724743804323,8.843518681191645
end_of_user_message,32,late,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.4376744112289735,0.5371308016877637,197.57599886107954,9.772374414298309
end_of_user_message,33,late,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.45649854219453784,0.5447960618846694,214.77063093865758,11.717075841307246
end_of_user_message,34,late,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.47180414692985523,0.5671120487576183,233.18824454991028,14.071474641924656
end_of_user_message,35,late,false_rationale_pressure_delta,delta_evidence_false_rationale_pressure,negative,80,0.39690774416679686,0.48415377402719173,107.75533036068596,5.792877904376785
end_of_user_message,0,early,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,0.02012103836512821,0.03410689170182841,0.9784669058283612,0.027732822991726788
end_of_user_message,1,early,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,-0.0056551594037003465,-0.010993905297702765,1.5745414944561689,0.0280813417154624
end_of_user_message,2,early,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,-0.0333924235884313,-0.07684013127051102,2.4045675792238677,0.04231439764407378
end_of_user_message,3,early,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,0.03077074868308542,-0.020182841068917018,3.38841006446539,0.08350863994828073
end_of_user_message,4,early,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,-0.06141969220050868,-0.05009376465072667,4.1753561065454345,0.10995726865779146
end_of_user_message,5,early,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,0.03408999853786756,0.09683544303797469,5.63671026942202,0.1459175020897957
end_of_user_message,6,early,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,-0.055092354596821824,-0.086755743084857,9.654534258646494,0.2587339193284636
end_of_user_message,7,early,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,-0.03919949563302929,-0.04676511954992968,12.278301674429489,0.3438821312108971
end_of_user_message,8,early,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,0.028225469882999777,0.01711204875761838,18.64850363914919,0.40768637079288766
end_of_user_message,9,early,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,0.06975917060520435,0.08811533052039382,18.533992995255147,0.41347273721165406
end_of_user_message,10,early,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,0.06927782954934382,0.07144866385372714,22.59775293454114,0.6329282087193995
end_of_user_message,11,early,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,0.0897465330982876,0.10464135021097046,23.48610526040174,0.5340445247825566
end_of_user_message,12,middle,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,0.07966872179320764,0.10384435067979372,26.12614325298144,0.4833068693364617
end_of_user_message,13,middle,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,0.14652659436141988,0.13670886075949368,25.225731596166064,0.4770495293488242
end_of_user_message,14,middle,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,0.19887463971801234,0.16713548992030006,24.640763917715162,0.4764936641456459
end_of_user_message,15,middle,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,0.06281802646916036,0.029488982653539615,26.009358670998314,0.53341314552621
end_of_user_message,16,middle,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,0.1380038941704437,0.11221284575714956,27.051188731148066,0.6048987388508085
end_of_user_message,17,middle,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,0.2474203476249909,0.23544303797468355,30.591478282489067,0.5925714297690166
end_of_user_message,18,middle,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,0.05999877559113961,0.042240975152367556,31.506716751738274,0.637707086876055
end_of_user_message,19,middle,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,0.0010005058858519815,-0.01969057665260197,39.02404997992045,1.0376414466918338
end_of_user_message,20,middle,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,-0.032341737878076086,-0.028809188935771213,43.61789303385362,1.414176736567045
end_of_user_message,21,middle,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,0.05626737936775087,0.05185185185185185,48.48067447690332,1.9861484822531041
end_of_user_message,22,middle,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,-0.05934109297595167,-0.014369432723863103,53.85188699878203,2.1209564990280163
end_of_user_message,23,middle,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,-0.05267407574508844,-0.04814814814814815,63.18440614120649,2.2265078116151207
end_of_user_message,24,late,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,-0.07496051188346169,-0.05452414439756212,75.58111631984933,3.011000052418423
end_of_user_message,25,late,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,-0.07657196430621489,-0.05754805438349742,86.28785036049871,2.913741952265137
end_of_user_message,26,late,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,-0.03943631017574074,-0.04573370839193624,97.3208031056407,3.3796209601021725
end_of_user_message,27,late,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,-0.03056797818704248,-0.029207688701359587,111.7025100550303,4.121807146152239
end_of_user_message,28,late,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,-0.06213303875213414,-0.024894514767932488,131.81230164935258,4.245047748554587
end_of_user_message,29,late,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,-0.11721859168751561,-0.062494139709329585,148.01538010504464,4.450759633711983
end_of_user_message,30,late,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,-0.11964442933544225,-0.06481481481481481,169.78044513625602,5.07741590192788
end_of_user_message,31,late,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,-0.11690629575773838,-0.05377402719174871,187.8543595682446,5.647285686877039
end_of_user_message,32,late,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,-0.1751939926078771,-0.09587435536802626,207.60417244022534,6.420995973510844
end_of_user_message,33,late,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,-0.17939301667734964,-0.1275902484763244,228.44221537244107,7.879668443142768
end_of_user_message,34,late,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,-0.23044263021669906,-0.18917018284106893,251.94060551611506,10.056671695459771
end_of_user_message,35,late,emotional_pressure_delta,delta_evidence_emotional_pressure,negative,80,-0.306628981967777,-0.2539381153305204,126.98061440476633,4.614900390245662
end_of_user_message,0,early,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.40670959888088887,-0.4977262072198781,1.0757284561351101,0.06432809359331135
end_of_user_message,1,early,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.4287997931088046,-0.5254336615096109,1.6828584673065545,0.05923928425269264
end_of_user_message,2,early,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.2896518940330712,-0.3720112517580872,2.423867508483755,0.06932060781572605
end_of_user_message,3,early,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.12567789723499795,-0.136685419596812,3.6609824459541485,0.0907583152486072
end_of_user_message,4,early,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.0385439053345799,-0.06383028598218472,4.420933192622649,0.15459545200110467
end_of_user_message,5,early,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,0.1463340687667061,0.17887951242381622,5.6941395977823595,0.15889756680723807
end_of_user_message,6,early,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,0.1576863785422549,0.14109235818096577,8.691152372917411,0.21050404130575828
end_of_user_message,7,early,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.036302915143728035,-0.09034224097515237,11.159384866289678,0.23767689407336584
end_of_user_message,8,early,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.07845942800988766,-0.13112986404125646,15.08762936141014,0.36824276325920346
end_of_user_message,9,early,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.0662839729202256,-0.08122362869198312,14.394117213882865,0.3762381602566293
end_of_user_message,10,early,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.018981530175777635,0.013408345053914673,16.12465327079572,0.5460918974982313
end_of_user_message,11,early,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,0.026973188782701617,0.06223628691983123,16.712981998131774,0.5762764803416586
end_of_user_message,12,middle,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.039279831958160503,-0.024238162212845756,18.917933328096872,0.500915691336367
end_of_user_message,13,middle,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.06473205941383746,-0.024308485700890763,18.334734461795755,0.45579887707495725
end_of_user_message,14,middle,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,0.13540997936677904,0.20571964369432724,19.234165341943196,0.4133667902380554
end_of_user_message,15,middle,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,0.052843524151676584,0.13853727144866385,21.08206306907264,0.404583622840664
end_of_user_message,16,middle,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,0.07330580689226518,0.11715893108298171,23.201228246521403,0.48628072590704435
end_of_user_message,17,middle,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,0.10087880836686834,0.17252695733708392,26.493239172116024,0.4124677689595882
end_of_user_message,18,middle,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.015637311350169287,0.08544303797468354,27.407066191806194,0.3945211266721956
end_of_user_message,19,middle,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.25012045831033236,-0.22358180965775903,34.95033034829793,0.9430212579436946
end_of_user_message,20,middle,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.2755784977014586,-0.26181434599156117,38.36974835326361,2.0836193194836805
end_of_user_message,21,middle,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.21206070358217366,-0.1698077824660103,42.90483465567704,2.7202583048448865
end_of_user_message,22,middle,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.3033434453092721,-0.21736990154711675,46.61662713525317,2.7780970098439814
end_of_user_message,23,middle,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.3233350200306712,-0.22782466010314112,54.94610887759501,3.0565689109321763
end_of_user_message,24,late,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.33595346350951943,-0.259563994374121,65.99958559906082,4.4678879879488616
end_of_user_message,25,late,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.3330720646952998,-0.2603609939052977,75.3701934744612,4.924489565468794
end_of_user_message,26,late,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.26031286891492017,-0.1817627754336615,84.61233976487144,5.23479821453589
end_of_user_message,27,late,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.2984388048689998,-0.24249882794186592,102.11024742685997,7.96719421272378
end_of_user_message,28,late,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.286170315757014,-0.2130098452883263,121.45612704080925,8.971028253996817
end_of_user_message,29,late,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.30968786802756215,-0.26047819971870606,139.57231374843914,10.97835070864991
end_of_user_message,30,late,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.3157621899095774,-0.27313642756680734,167.21110332413056,14.050844095885537
end_of_user_message,31,late,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.3264613306366159,-0.29078762306610406,186.5848596501225,15.906494972227659
end_of_user_message,32,late,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.31428482534411417,-0.2539849976558837,210.0777960218761,17.858749977249634
end_of_user_message,33,late,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.3147451853288643,-0.25759493670886074,227.74303080274694,18.95050855113286
end_of_user_message,34,late,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.3570979504792555,-0.32365213314580404,251.72161833638992,21.15564590067467
end_of_user_message,35,late,authority_pressure_delta,delta_evidence_authority_pressure,negative,80,-0.346414665494237,-0.31425222691045473,113.93988180277924,8.519337856822315
end_of_user_message,0,early,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.11332884266091522,0.13089545241443976,2.672391289190475,0.039660349827283455
end_of_user_message,1,early,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,-0.08255567602686031,-0.06488513830285982,3.1560479418987244,0.03775460921930995
end_of_user_message,2,early,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,-0.07650520390441706,-0.02273792780121894,4.168160613970861,0.05737136984499804
end_of_user_message,3,early,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,-0.11893202474380857,-0.09435067979371776,5.414325160322675,0.09376579288422791
end_of_user_message,4,early,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.011067953352065264,0.05736052508204407,6.628565758888146,0.11767881813406098
end_of_user_message,5,early,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.13758544249988996,0.16162681669010784,8.779812340433656,0.13887627237285174
end_of_user_message,6,early,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.2846128532993512,0.3254805438349742,13.437023533495601,0.23187938689735757
end_of_user_message,7,early,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.11691986870423626,0.1522034692920769,15.578409793588353,0.2604114490033008
end_of_user_message,8,early,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.2358686769993958,0.2436474449132677,22.050270478757934,0.44101680655999975
end_of_user_message,9,early,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.1790773601006586,0.14854664791373653,20.752436098191893,0.4451606835844036
end_of_user_message,10,early,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.21804707649691246,0.22083919362400375,21.59192692533643,0.5156187192757423
end_of_user_message,11,early,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.21287593719233225,0.19517112048757618,23.281094165916983,0.49625124924346037
end_of_user_message,12,middle,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.31395018757591725,0.3294889826535396,25.561472777799946,0.5164469401678308
end_of_user_message,13,middle,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.19565921925541488,0.2204172526957337,25.579538141130552,0.49039615006684867
end_of_user_message,14,middle,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.17226141914106383,0.20339896858884202,25.31814700974273,0.5000360934014635
end_of_user_message,15,middle,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.1381896664748735,0.1614158462259728,27.221792605890688,0.5830330720965217
end_of_user_message,16,middle,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.17469120455597842,0.18633380215658696,27.682055966724754,0.6861070588900076
end_of_user_message,17,middle,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.06916938450858272,0.08216127519924989,31.5050470850286,0.6987799291258487
end_of_user_message,18,middle,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.09084250320521121,0.1183778715424285,31.96742257395934,0.754879174363275
end_of_user_message,19,middle,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.08412055249867503,0.10501640881387717,38.995030071176906,0.9452367259963097
end_of_user_message,20,middle,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,-0.06166267312919181,-0.033989685888420065,42.90512140039929,1.2138861659991143
end_of_user_message,21,middle,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,-0.1341269836913087,-0.06746366619784341,46.34121087746649,1.6255950987055052
end_of_user_message,22,middle,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.07639119796418586,0.12749648382559775,49.69094339315389,1.6979418606873242
end_of_user_message,23,middle,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.17076956507794955,0.23785747773089544,57.83113609687052,2.1072302818737705
end_of_user_message,24,late,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.30684723625267746,0.40555555555555556,68.54008840587498,3.500112783863378
end_of_user_message,25,late,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.2878419268361525,0.37491795593061417,79.39695752471972,4.012795675295292
end_of_user_message,26,late,true_belief_pressure_delta,delta_evidence_true_belief_pressure,negative,80,0.33339680117879983,0.41068917018284107,88.11155195952952,4.541918503376636
